url,id,name
https://www.nba.com/player/1642502/malevy-leons/,1642502,Malevy Leons/
https://www.nba.com/player/1627747/caris-levert/,1627747,Caris Levert/
https://www.nba.com/player/1641721/maxwell-lewis/,1641721,Maxwell Lewis/
https://www.nba.com/player/1630184/kira-lewis-jr/,1630184,Kira Lewis Jr/
https://www.nba.com/player/1630604/ej-liddell/,1630604,Ej Liddell/
https://www.nba.com/player/203081/damian-lillard/,203081,Damian Lillard/
https://www.nba.com/player/1629642/nassir-little/,1629642,Nassir Little/
https://www.nba.com/player/1641726/dereck-lively-ii/,1641726,Dereck Lively Ii/
https://www.nba.com/player/1641753/chris-livingston/,1641753,Chris Livingston/
https://www.nba.com/player/1631254/kenneth-lofton-jr/,1631254,Kenneth Lofton Jr/
https://www.nba.com/player/1626172/kevon-looney/,1626172,Kevon Looney/
https://www.nba.com/player/201572/brook-lopez/,201572,Brook Lopez/
https://www.nba.com/player/201567/kevin-love/,201567,Kevin Love/
https://www.nba.com/player/200768/kyle-lowry/,200768,Kyle Lowry/
https://www.nba.com/player/1641754/seth-lundy/,1641754,Seth Lundy/
https://www.nba.com/player/1626168/trey-lyles/,1626168,Trey Lyles/
https://www.nba.com/player/1627748/thon-maker/,1627748,Thon Maker/
https://www.nba.com/player/1630572/sandro-mamukelashvili/,1630572,Sandro Mamukelashvili/
https://www.nba.com/player/1629611/terance-mann/,1629611,Terance Mann/
https://www.nba.com/player/1630544/tre-mann/,1630544,Tre Mann/
https://www.nba.com/player/1628374/lauri-markkanen/,1628374,Lauri Markkanen/
https://www.nba.com/player/1630230/naji-marshall/,1630230,Naji Marshall/
https://www.nba.com/player/1628997/caleb-martin/,1628997,Caleb Martin/
https://www.nba.com/player/1628998/cody-martin/,1628998,Cody Martin/
https://www.nba.com/player/1641798/jaylen-martin/,1641798,Jaylen Martin/
https://www.nba.com/player/1630231/kj-martin/,1630231,Kj Martin/
https://www.nba.com/player/1631213/tyrese-martin/,1631213,Tyrese Martin/
https://www.nba.com/player/1629726/garrison-mathews/,1629726,Garrison Mathews/
https://www.nba.com/player/1631097/bennedict-mathurin/,1631097,Bennedict Mathurin/
https://www.nba.com/player/1631255/karlo-matkovic/,1631255,Karlo Matkovic/
https://www.nba.com/player/1630178/tyrese-maxey/,1630178,Tyrese Maxey/
https://www.nba.com/player/1630219/skylar-mays/,1630219,Skylar Mays/
https://www.nba.com/player/1630540/miles-mcbride/,1630540,Miles Mcbride/
https://www.nba.com/player/1642272/jared-mccain/,1642272,Jared Mccain/
https://www.nba.com/player/1630644/mac-mcclung/,1630644,Mac Mcclung/
https://www.nba.com/player/203468/cj-mccollum/,203468,Cj Mccollum/
https://www.nba.com/player/204456/tj-mcconnell/,204456,Tj Mcconnell/
https://www.nba.com/player/1631322/javante-mccoy/,1631322,Javante Mccoy/
https://www.nba.com/player/1641755/kevin-mccullar-jr/,1641755,Kevin Mccullar Jr/
https://www.nba.com/player/1630183/jaden-mcdaniels/,1630183,Jaden Mcdaniels/
https://www.nba.com/player/1629667/jalen-mcdaniels/,1629667,Jalen Mcdaniels/
https://www.nba.com/player/1631121/bryce-mcgowens/,1631121,Bryce Mcgowens/
https://www.nba.com/player/1629162/jordan-mclaughlin/,1629162,Jordan Mclaughlin/
https://www.nba.com/player/1629098/jack-mcveigh/,1629098,Jack Mcveigh/
https://www.nba.com/player/1629001/deanthony-melton/,1629001,Deanthony Melton/
https://www.nba.com/player/1641877/nathan-mensah/,1641877,Nathan Mensah/
https://www.nba.com/player/1630241/sam-merrill/,1630241,Sam Merrill/
https://www.nba.com/player/203995/vasilije-micic/,203995,Vasilije Micic/
https://www.nba.com/player/203114/khris-middleton/,203114,Khris Middleton/
https://www.nba.com/player/1641706/brandon-miller/,1641706,Brandon Miller/
https://www.nba.com/player/1641801/emanuel-miller/,1641801,Emanuel Miller/
https://www.nba.com/player/1641757/jordan-miller/,1641757,Jordan Miller/
https://www.nba.com/player/1631159/leonard-miller/,1631159,Leonard Miller/
https://www.nba.com/player/201988/patty-mills/,201988,Patty Mills/
https://www.nba.com/player/1629003/shake-milton/,1629003,Shake Milton/
https://www.nba.com/player/1631303/justin-minaya/,1631303,Justin Minaya/
https://www.nba.com/player/1642434/riley-minix/,1642434,Riley Minix/
